id,doi,openalex_url,title,publication_date,publication_year,volume,issue,type,source,source_orginization,source_type,citation_count,reference_count,keywords
W4322769152,https://doi.org/10.1007/s10462-023-10434-2,https://openalex.org/W4322769152,"Image synthesis: a review of methods, datasets, evaluation metrics, and future outlook",2023-02-28,2023,56,10,review,Artificial Intelligence Review,Springer Science+Business Media,journal,12,104,"Sketch, Image Synthesis, Leverage (statistics), Texture Synthesis, Image Inpainting, Image Retrieval, Image Annotation"
W4377145631,https://doi.org/10.1007/s10462-023-10497-1,https://openalex.org/W4377145631,Advanced value iteration for discrete-time intelligent critic control: A survey,2023-05-21,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,27,119,"Adaptive Dynamic Programming, Intelligent Control, Optimal Control, Optimization"
W4360980642,https://doi.org/10.1007/s10462-023-10446-y,https://openalex.org/W4360980642,Spider wasp optimizer: a novel meta-heuristic optimization algorithm,2023-03-13,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,102,78,"Test suite, Benchmark (surveying), Nature-Inspired Algorithms, Particle Swarm Optimization, Optimization Applications, Ant Colony Optimization, Hydrodynamic Optimization"
W4324325927,https://doi.org/10.1007/s10462-023-10443-1,https://openalex.org/W4324325927,Bayesian learning for neural networks: an algorithmic survey,2023-03-15,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,38,77,"Bayesian Inference, Semi-Supervised Learning"
W4376616984,https://doi.org/10.1007/s10462-023-10499-z,https://openalex.org/W4376616984,Gift: granularity over specific-class for feature selection,2023-05-14,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,7,37,"Granularity, Feature (linguistics), Information Granulation, Granular Computing, Feature Selection, Granulation"
W4366415332,https://doi.org/10.1007/s10462-023-10483-7,https://openalex.org/W4366415332,On the current state of query formulation for book search,2023-04-19,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,70,"Information Retrieval, Query Analysis, Web Search"
W4322493542,https://doi.org/10.1007/s10462-023-10431-5,https://openalex.org/W4322493542,Novel variants of grasshopper optimization algorithm to solve numerical problems and demand side management in smart grids,2023-02-27,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,13,66,"Grasshopper, Global Optimization, Optimization Applications, Nature-Inspired Algorithms, Particle Swarm Optimization, Genetic Algorithms, Optimization algorithm"
W4366975001,https://doi.org/10.1007/s10462-023-10479-3,https://openalex.org/W4366975001,Multi-level granularity entropies for fuzzy coverings and feature subset selection,2023-04-24,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,9,58,"Granularity, Fuzzy Rough Sets, Multi-label Learning"
W4360980683,https://doi.org/10.1007/s10462-023-10429-z,https://openalex.org/W4360980683,A comprehensive study of automatic video summarization techniques,2023-03-13,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,5,325,"Video Summarization, Scope (computer science), Key Frame Extraction, Feature Extraction, Multi-document summarization"
W4324092563,https://doi.org/10.1007/s10462-023-10412-8,https://openalex.org/W4324092563,Dimensional decision covariance colony predation algorithm: global optimization and high−dimensional feature selection,2023-03-13,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,7,98,"Cuckoo search, Ant Colony Optimization, Constraint Handling, Nature-Inspired Algorithms, CMA-ES, Differential Evolution, Particle Swarm Optimization, Feature (linguistics)"
W4323854344,https://doi.org/10.1007/s10462-022-10380-5,https://openalex.org/W4323854344,Adaptive type2-possibilistic C-means clustering and its application to microarray datasets,2023-03-10,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,4,72,"Fuzzy Clustering, Semi-supervised Clustering, Density-based Clustering, Spectral Clustering, Gene chip analysis, Biclustering"
W4323923963,https://doi.org/10.1007/s10462-023-10439-x,https://openalex.org/W4323923963,A new intuitionistic fuzzy best worst method for deriving weight vector of criteria and its application,2023-03-11,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,6,50,"Intuitionistic Fuzzy Sets, Intuitionistic Fuzzy, Fuzzy Goal Programming, Optimization, Group Decision Making"
W4323321928,https://doi.org/10.1007/s10462-022-10356-5,https://openalex.org/W4323321928,MISO hierarchical inference engine satisfying the law of importation with aggregation functions,2023-03-06,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,4,43,"Fuzzy Logic Systems, Fuzzy Rule-Based Systems, Intuitionistic Fuzzy Sets, Interval Type-2 Fuzzy Logic, Genetic Fuzzy Systems, Defuzzification"
W4366687390,https://doi.org/10.1007/s10462-023-10475-7,https://openalex.org/W4366687390,A survey of real-time surface defect inspection methods based on deep learning,2023-04-21,2023,56,10,article,Artificial Intelligence Review,Springer Science+Business Media,journal,14,121,"Surface Defect Detection, Fabric Defect Detection, Surface Characterization, Deep Learning"
W4366400965,https://doi.org/10.1007/s10462-023-10490-8,https://openalex.org/W4366400965,Literature review on Intention Mining-oriented Process Mining in information system,2023-04-19,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,2,71,"Process mining, Identification (biology), TRACE (psycholinguistics), Workflow Mining, Predictive Process Monitoring, Process Performance Measurement, Data Integration, Scientific literature"
W4362735525,https://doi.org/10.1007/s10462-023-10480-w,https://openalex.org/W4362735525,Classification of spinal curvature types using radiography images: deep learning versus classical methods,2023-04-10,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,8,55,"Spine Segmentation, Vertebrae Detection, Statistical Shape Models, Feature (linguistics)"
W4327909703,https://doi.org/10.1007/s10462-023-10453-z,https://openalex.org/W4327909703,"Medical image data augmentation: techniques, comparisons and interpretations",2023-03-20,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,122,105,"Overfitting, Medical Image Analysis, Medical Imaging, Modalities, Image-Based Diagnosis, Cancer Imaging"
W4365816810,https://doi.org/10.1007/s10462-023-10482-8,https://openalex.org/W4365816810,A novel adaptive memetic binary optimization algorithm for feature selection,2023-04-15,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,5,57,"Feature Selection, Particle Swarm Optimization, Local Binary Patterns, Nature-Inspired Algorithms, Ant Colony Optimization, Binary code, Memetic algorithm"
W3113149630,https://doi.org/10.1007/s10462-023-10448-w,https://openalex.org/W3113149630,Neurosymbolic AI: the 3rd wave,2023-03-15,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,106,110,"Interpretability, Neuromorphic Computing, Brain-inspired Computing, Commonsense knowledge, Representation (politics), Symbolic artificial intelligence"
W4366983521,https://doi.org/10.1007/s10462-023-10474-8,https://openalex.org/W4366983521,A survey of fractional calculus applications in artificial neural networks,2023-04-25,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,36,258,"Backpropagation, Fractional Order Control, Function Approximation, Fractional Calculus, Fractional Derivatives"
W4327909672,https://doi.org/10.1007/s10462-023-10428-0,https://openalex.org/W4327909672,HHO-EAS: a new metaheuristic bio-inspired of the win–win hunting synergy between the two predators crow and wolf,2023-03-20,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,2,44,"Benchmark (surveying), Ant Colony Optimization, Constraint Handling, Multi-Objective Optimization, Particle Swarm Optimization, Nature-Inspired Algorithms"
W4366091323,https://doi.org/10.1007/s10462-023-10466-8,https://openalex.org/W4366091323,"Deep learning modelling techniques: current progress, applications, advantages, and challenges",2023-04-17,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,147,244,"Transfer Learning, Deep Learning, Interpretable Models, Model Interpretability, Benchmark (surveying), Feature learning"
W4327941714,https://doi.org/10.1007/s10462-023-10457-9,https://openalex.org/W4327941714,Review on chest pathogies detection systems using deep learning techniques,2023-03-20,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,7,184,"Chest radiograph, Chest X-Ray, Pneumonia Detection, Feature Extraction, Texture Analysis, Image-Based Diagnosis"
W4353083901,https://doi.org/10.1007/s10462-023-10450-2,https://openalex.org/W4353083901,Reinforcement learning architecture for cyber–physical–social AI: state-of-the-art and perspectives,2023-03-22,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,2,82,"Cyber-physical system, Reinforcement Learning"
W4360860178,https://doi.org/10.1007/s10462-023-10459-7,https://openalex.org/W4360860178,Detecting hate speech in memes: a review,2023-03-24,2023,56,11,review,Artificial Intelligence Review,Springer Science+Business Media,journal,5,28,Hate Speech
W4360939579,https://doi.org/10.1007/s10462-023-10456-w,https://openalex.org/W4360939579,Vision-based techniques for automatic marine plankton classification,2023-03-25,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,92,"Implementation, Phylogenetic Analysis, Component (thermodynamics)"
W4286906772,https://doi.org/10.1007/s10462-023-10464-w,https://openalex.org/W4286906772,A comprehensive review of Binary Neural Network,2023-03-30,2023,56,11,review,Artificial Intelligence Review,Springer Science+Business Media,journal,37,125,"Deep Learning, Neural Network Architectures"
W4362579589,https://doi.org/10.1007/s10462-023-10465-9,https://openalex.org/W4362579589,Knowledge Graphs: Opportunities and Challenges,2023-04-03,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,128,130,"Knowledge graph, Knowledge Graph Embedding, Signal Processing on Graphs, Conceptual graph"
W4366816030,https://doi.org/10.1007/s10462-023-10473-9,https://openalex.org/W4366816030,The role of artificial intelligence in developing a banking risk index: an application of Adaptive Neural Network-Based Fuzzy Inference System (ANFIS),2023-04-24,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,11,46,"Fuzzy inference system, Inference system, Risk Assessment, Fuzzy inference"
W4360618510,https://doi.org/10.1007/s10462-023-10433-3,https://openalex.org/W4360618510,Detection of cross-site scripting (XSS) attacks using machine learning techniques: a review,2023-03-23,2023,56,11,review,Artificial Intelligence Review,Springer Science+Business Media,journal,32,93,"Cross-site scripting, Security Testing, Malicious Code Detection, Intrusion Detection, Security Analysis, Network Security"
W4366248980,https://doi.org/10.1007/s10462-023-10477-5,https://openalex.org/W4366248980,Some new product operations of T-spherical fuzzy graphs and an application of T-spherical fuzzy graphs in MCGDM,2023-04-18,2023,56,11,article,Artificial Intelligence Review,Springer Science+Business Media,journal,3,27,"Lexicographical order, Intuitionistic Fuzzy Sets, Fuzzy Sets, Graph product, Homomorphic encryption"
